edge_id,u,v,distance_km,hydraulic_probability,hydraulic_logit,age_cost,negative_age_cost,chemistry_objective_unconstrained,chemistry_objective_constrained,negative_chemistry_log_objective,phreeqc_objective_change,phreeqc_ok,thermodynamic_constraints_active_count,thermodynamic_bound_hit_count,constraints_binding,reaction_extents,dominant_reaction,dominant_reaction_family,dominant_reaction_unconstrained,dominant_reaction_family_unconstrained,seed,split,is_true_edge,true_process,true_process_family,probability_hydraulic_chemistry,probability_hydraulic_chemistry_age,permuted_negative_age_cost,probability_age_permuted_control
MF2103_P0_M0->MF2103_P1_M2,MF2103_P0_M0,MF2103_P1_M2,1.5848826249275187,0.999999,13.815509557935018,0.002844855297991253,-0.0028408163554827456,0.18498929543468207,0.23851875698745548,-0.21391611475585234,0.05352946155277341,True,9,6,"{'calcite': 'lower', 'dolomite': 'lower', 'gypsum': 'lower', 'NO3src': 'lower', 'NaCa_exch': 'lower', 'MgNa_exch': 'lower'}","{'calcite': 0.0, 'dolomite': 0.0, 'gypsum': 0.0, 'albite': 0.0, 'anorthite': -0.08034321840808711, 'k_feldspar': 0.0, 'NO3src': 0.0, 'denit': 0.32740311694505014, 'CaNa_exch': 0.07820899096960712, 'NaCa_exch': 0.0, 'MgNa_exch': 0.0, 'NaMg_exch': 0.007813408138913394}",denit,denitrification,NO3src,other,2103,development,0,,,0.004517935513804066,0.002843045946337506,-0.015338192200722344,0.0029025423584785864
MF2103_P0_M0->MF2103_P2_M2,MF2103_P0_M0,MF2103_P2_M2,1.7714742357238005,0.999999,13.815509557935018,0.008625811668856924,-0.008588821914287047,0.15886658346054924,0.15886658346397714,-0.14744244424058808,3.4278968552570177e-12,True,9,6,"{'calcite': 'lower', 'dolomite': 'lower', 'gypsum': 'lower', 'NO3src': 'lower', 'CaNa_exch': 'lower', 'MgNa_exch': 'lower'}","{'calcite': 0.0, 'dolomite': 0.0, 'gypsum': 0.0, 'albite': -0.04582918214938673, 'anorthite': 0.23886184417350598, 'k_feldspar': 0.011941847253284914, 'NO3src': 0.0, 'denit': 0.01868355971985515, 'CaNa_exch': 0.0, 'NaCa_exch': 0.08548445607461269, 'MgNa_exch': 0.0, 'NaMg_exch': 0.018625007164171137}",anorthite,silicate_exchange,anorthite,silicate_exchange,2103,development,0,,,0.6867281911334328,0.6778845477862114,-0.0003016078122076946,0.6748696910465003
MF2103_P0_M0->MF2103_P0_M3,MF2103_P0_M0,MF2103_P0_M3,2.1629329584990336,0.999999,13.815509557935018,0.0008932618902581344,-0.0008928631692796774,0.1609012931308394,0.16139788933252913,-0.1496243566065884,0.0004965962016897363,True,9,5,"{'calcite': 'lower', 'dolomite': 'lower', 'gypsum': 'lower', 'CaNa_exch': 'lower', 'NaMg_exch': 'lower'}","{'calcite': 0.0, 'dolomite': 0.0, 'gypsum': 0.0, 'albite': 0.1278985327474295, 'anorthite': -0.09867853721387618, 'k_feldspar': 0.054154590913108265, 'NO3src': 0.19582112085076547, 'denit': 0.2349286822530938, 'CaNa_exch': 0.0, 'NaCa_exch': 0.0015795215279798727, 'MgNa_exch': 0.0023079579946339124, 'NaMg_exch': 0.0}",denit,denitrification,denit,denitrification,2103,development,0,,,0.6415310518738738,0.6259354294758767,-0.012181639706051753,0.6303178867143713
MF2103_P0_M0->MF2103_P1_M3,MF2103_P0_M0,MF2103_P1_M3,2.2562294689118185,0.999999,13.815509557935018,0.0005363297588056471,-0.0005361859854048955,0.1880364974877624,0.24892216850347626,-0.22228091415251888,0.06088567101571385,True,9,6,"{'calcite': 'lower', 'dolomite': 'lower', 'gypsum': 'lower', 'NaCa_exch': 'lower', 'MgNa_exch': 'lower', 'NaMg_exch': 'lower'}","{'calcite': 0.0, 'dolomite': 0.0, 'gypsum': 0.0, 'albite': -0.004004831124155971, 'anorthite': -0.11606722832063673, 'k_feldspar': 0.0029975507353717135, 'NO3src': 0.13280408383535242, 'denit': 0.47899270580817976, 'CaNa_exch': 0.0570800849737199, 'NaCa_exch': 0.0, 'MgNa_exch': 0.0, 'NaMg_exch': 0.0}",denit,denitrification,gypsum,sulfate_source,2103,development,0,,,0.002080955238138956,0.0012371640752784356,-0.8949716373971891,0.0054474824099933475
MF2103_P0_M1->MF2103_P0_M2,MF2103_P0_M1,MF2103_P0_M2,0.7463340520459731,0.999999,13.815509557935018,0.0025910227880471455,-0.0025876718754489366,0.15665760670317558,0.15665760670460627,-0.14553447243975629,1.430688900683208e-12,True,9,6,"{'calcite': 'lower', 'dolomite': 'lower', 'gypsum': 'lower', 'NO3src': 'lower', 'NaCa_exch': 'lower', 'NaMg_exch': 'lower'}","{'calcite': 0.0, 'dolomite': 0.0, 'gypsum': 0.0, 'albite': 0.1108000738234714, 'anorthite': -0.2683524378584085, 'k_feldspar': 0.02294260960333242, 'NO3src': 0.0, 'denit': 0.010968771903767148, 'CaNa_exch': 0.011216372829305375, 'NaCa_exch': 0.0, 'MgNa_exch': 0.009028614232106024, 'NaMg_exch': 0.0}",anorthite,silicate_exchange,anorthite,silicate_exchange,2103,development,1,carbonate_precipitation,carbonate,0.7235722627412675,0.715729101198093,-0.7957989039876325,0.903931769053065
MF2103_P0_M1->MF2103_P1_M2,MF2103_P0_M1,MF2103_P1_M2,1.0452061500147383,0.999999,13.815509557935018,0.01644227844176197,-0.01630856786181939,0.18022161931269612,0.21705475073029756,-0.1964338012681379,0.036833131417601445,True,9,6,"{'calcite': 'lower', 'dolomite': 'lower', 'gypsum': 'lower', 'NO3src': 'lower', 'NaCa_exch': 'lower', 'MgNa_exch': 'lower'}","{'calcite': 0.0, 'dolomite': 0.0, 'gypsum': 0.0, 'albite': 0.14215963049547364, 'anorthite': -0.29919678025137036, 'k_feldspar': 0.005151982241140171, 'NO3src': 0.0, 'denit': 0.3036604847772505, 'CaNa_exch': 0.11694578966697734, 'NaCa_exch': 0.0, 'MgNa_exch': 0.0, 'NaMg_exch': 0.010908528115813547}",denit,denitrification,NO3src,other,2103,development,0,,,0.022536032283370505,0.016249516850975518,-0.7874240066128781,0.056162150750349936
MF2103_P0_M1->MF2103_P2_M2,MF2103_P0_M1,MF2103_P2_M2,1.3169501334686293,0.999999,13.815509557935018,0.035379283147903964,-0.034767816736044566,0.15456899803693205,0.15456899803693233,-0.1437271124587536,2.7755575615628914e-16,True,9,7,"{'calcite': 'lower', 'dolomite': 'lower', 'gypsum': 'lower', 'NO3src': 'lower', 'denit': 'lower', 'CaNa_exch': 'lower', 'MgNa_exch': 'lower'}","{'calcite': 0.0, 'dolomite': 0.0, 'gypsum': 0.0, 'albite': 0.0920226281510614, 'anorthite': 0.006263555250880981, 'k_feldspar': 0.02291950239842025, 'NO3src': 0.0, 'denit': 0.0, 'CaNa_exch': 0.0, 'NaCa_exch': 0.040917252562635335, 'MgNa_exch': 0.0, 'NaMg_exch': 0.02560350016048388}",albite,silicate_exchange,albite,silicate_exchange,2103,development,0,,,0.7558907075989955,0.7606338109299238,-0.30870387382524883,0.8336113013998839
MF2103_P0_M1->MF2103_P0_M3,MF2103_P0_M1,MF2103_P0_M3,1.4915284008210377,0.999999,13.815509557935018,0.0011698774870417688,-0.0011691937136098969,0.16074235705787668,0.16074235705391474,-0.14905976340680394,-3.961941885677334e-12,True,9,5,"{'calcite': 'lower', 'dolomite': 'lower', 'gypsum': 'lower', 'NaCa_exch': 'lower', 'NaMg_exch': 'lower'}","{'calcite': 0.0, 'dolomite': 0.0, 'gypsum': 0.0, 'albite': 0.2410576157471605, 'anorthite': -0.28142653378313337, 'k_feldspar': 0.06800461722318754, 'NO3src': 0.13756992208246727, 'denit': 0.15618708852172963, 'CaNa_exch': 0.0062400777207113544, 'NaCa_exch': 0.0, 'MgNa_exch': 0.013266985014053066, 'NaMg_exch': 0.0}",anorthite,silicate_exchange,anorthite,silicate_exchange,2103,development,0,,,0.6535103960711749,0.639060490665245,-0.47750523521519844,0.7962406239214135
MF2103_P0_M1->MF2103_P1_M3,MF2103_P0_M1,MF2103_P1_M3,1.6331822386161297,0.999999,13.815509557935018,0.0002405226766838359,-0.00024049375574217158,0.18395378017967573,0.22615918685824238,-0.20388667154707846,0.04220540667856665,True,9,6,"{'calcite': 'lower', 'dolomite': 'lower', 'gypsum': 'lower', 'NaCa_exch': 'lower', 'MgNa_exch': 'lower', 'NaMg_exch': 'lower'}","{'calcite': 0.0, 'dolomite': 0.0, 'gypsum': 0.0, 'albite': 0.12224422641355079, 'anorthite': -0.32222201970508424, 'k_feldspar': 0.017200727699705053, 'NO3src': 0.1008925213516775, 'denit': 0.42536208009394355, 'CaNa_exch': 0.08329499191108512, 'NaCa_exch': 0.0, 'MgNa_exch': 0.0, 'NaMg_exch': 0.0}",denit,denitrification,gypsum,sulfate_source,2103,development,0,,,0.01139931399451858,0.007619626019281892,-6.207483952111627e-06,0.007616682222998106
MF2103_P0_M1->MF2103_P2_M3,MF2103_P0_M1,MF2103_P2_M3,1.8268194056052423,0.999999,13.815509557935018,9.784774603307183e-06,-9.784726732712433e-06,0.15975142637981118,0.15975142637855658,-0.1482056945507114,-1.2546075289776581e-12,True,9,6,"{'calcite': 'lower', 'dolomite': 'lower', 'gypsum': 'lower', 'NO3src': 'lower', 'CaNa_exch': 'lower', 'MgNa_exch': 'lower'}","{'calcite': 0.0, 'dolomite': 0.0, 'gypsum': 0.0, 'albite': 0.10871888099049064, 'anorthite': -0.056823102551916485, 'k_feldspar': 0.03118801716969293, 'NO3src': 0.0, 'denit': 0.27583395027121727, 'CaNa_exch': 0.0, 'NaCa_exch': 0.008961612691870798, 'MgNa_exch': 0.0, 'NaMg_exch': 0.03234092001912132}",denit,denitrification,denit,denitrification,2103,development,0,,,0.671264148602986,0.6579315462382628,-0.003012378099906223,0.6590537702620197
MF2103_P0_M1->MF2103_P2_M1,MF2103_P0_M1,MF2103_P2_M1,1.0863302591997366,0.764895455058918,1.1797088771263777,1.216210829415831,-0.7957989039876325,0.15694613218640818,0.15694613218283862,-0.14578388894516603,-3.5695613131991877e-12,True,9,7,"{'calcite': 'lower', 'dolomite': 'lower', 'gypsum': 'lower', 'NO3src': 'lower', 'denit': 'lower', 'NaCa_exch': 'lower', 'MgNa_exch': 'lower'}","{'calcite': 0.0, 'dolomite': 0.0, 'gypsum': 0.0, 'albite': 0.19583412093653746, 'anorthite': -0.2341786256381219, 'k_feldspar': 0.042618441788499724, 'NO3src': 0.0, 'denit': 0.0, 'CaNa_exch': 0.037243339299599824, 'NaCa_exch': 0.0, 'MgNa_exch': 0.0, 'NaMg_exch': 0.044815170304721826}",anorthite,silicate_exchange,anorthite,silicate_exchange,2103,development,0,,,0.04808249833108335,0.0717734295311586,-0.0036437538601562956,0.020305929689015293
MF2103_P0_M1->MF2103_P1_M1,MF2103_P0_M1,MF2103_P1_M1,0.7008915779849337,0.5824393980247373,0.3327954541129913,0.588420635792249,-0.46274021174952784,0.16152010102151174,0.16574886913975512,-0.15336368663484273,0.004228768118243381,True,9,5,"{'calcite': 'lower', 'dolomite': 'lower', 'NO3src': 'lower', 'NaCa_exch': 'lower', 'MgNa_exch': 'lower'}","{'calcite': 0.0, 'dolomite': 0.0, 'gypsum': 0.011522964965301974, 'albite': 0.22501234525850192, 'anorthite': -0.45314874211586004, 'k_feldspar': -0.003939100676212384, 'NO3src': 0.0, 'denit': 0.23904740029365534, 'CaNa_exch': 0.19368721093535896, 'NaCa_exch': 0.0, 'MgNa_exch': 0.0, 'NaMg_exch': 0.048060789479438586}",anorthite,silicate_exchange,anorthite,silicate_exchange,2103,development,0,,,0.01882990781035535,0.014987729491654084,-0.0012133029557488456,0.007016271399593173
MF2103_P0_M2->MF2103_P0_M3,MF2103_P0_M2,MF2103_P0_M3,0.7457780472390397,0.999999,13.815509557935018,0.010820918481298212,-0.010762791293326197,0.15702478278032922,0.15726410598790935,-0.14605869008624392,0.00023932320758013326,True,8,5,"{'dolomite': 'lower', 'gypsum': 'lower', 'CaNa_exch': 'lower', 'NaCa_exch': 'lower', 'NaMg_exch': 'lower'}","{'calcite': 0.0, 'dolomite': 0.0, 'gypsum': 0.0, 'albite': 0.1106024405970951, 'anorthite': -0.03841566297690705, 'k_feldspar': 0.054352180067318914, 'NO3src': 0.03167912390847222, 'denit': 0.06946406824952302, 'CaNa_exch': 0.0, 'NaCa_exch': 0.0, 'MgNa_exch': 0.0039460007496578, 'NaMg_exch': 0.0}",albite,silicate_exchange,albite,silicate_exchange,2103,development,1,silicate_weathering,silicate_exchange,0.7137188214732524,0.7078481662109121,-0.016369833230866732,0.7097715739772258
MF2103_P0_M2->MF2103_P1_M3,MF2103_P0_M2,MF2103_P1_M3,1.0203054197569577,0.999999,13.815509557935018,0.0011747210590404955,-0.001174031614141357,0.1872073357592437,0.2406963975507339,-0.21567283290055994,0.05348906179149021,True,8,5,"{'dolomite': 'lower', 'gypsum': 'lower', 'NO3src': 'lower', 'NaCa_exch': 'lower', 'MgNa_exch': 'lower'}","{'calcite': 0.0, 'dolomite': 0.0, 'gypsum': 0.0, 'albite': -0.0052230612686212504, 'anorthite': -0.07807866500169974, 'k_feldspar': 0.0, 'NO3src': 0.0, 'denit': 0.3438413766664814, 'CaNa_exch': 0.07847473506542588, 'NaCa_exch': 0.0, 'MgNa_exch': 0.0, 'NaMg_exch': 0.006573925913989348}",denit,denitrification,NO3src,other,2103,development,0,,,0.0038397779273209825,0.002382835841866199,-0.6387737502488618,0.0068448910705435455
MF2103_P0_M2->MF2103_P2_M3,MF2103_P0_M2,MF2103_P2_M3,1.3171892881378302,0.999999,13.815509557935018,0.0009296071433152899,-0.0009291753261876419,0.1637653530086957,0.16404189265699978,-0.15189833891676685,0.0002765396483040694,True,8,5,"{'dolomite': 'lower', 'gypsum': 'lower', 'NO3src': 'lower', 'NaCa_exch': 'lower', 'MgNa_exch': 'lower'}","{'calcite': 0.0, 'dolomite': 0.0, 'gypsum': 0.0, 'albite': 0.0, 'anorthite': 0.16327539126376206, 'k_feldspar': 0.009458653400226275, 'NO3src': 0.0, 'denit': 0.2789684818462983, 'CaNa_exch': 0.007663173399342334, 'NaCa_exch': 0.0, 'MgNa_exch': 0.0, 'NaMg_exch': 0.051361631971000334}",denit,denitrification,denit,denitrification,2103,development,0,,,0.5916049234705305,0.5718217784218598,-2.4331628732728923e-05,0.5714535324444959
MF2103_P0_M2->MF2103_P1_M2,MF2103_P0_M2,MF2103_P1_M2,0.7631882851985259,0.8630428366057938,1.8407961257263707,0.9436749695607048,-0.6645804953312838,0.18660635633520073,0.23558246363366575,-0.21154248936984973,0.04897610729846502,True,8,5,"{'dolomite': 'lower', 'gypsum': 'lower', 'NO3src': 'lower', 'NaCa_exch': 'lower', 'MgNa_exch': 'lower'}","{'calcite': 0.0, 'dolomite': 0.0, 'gypsum': 0.0, 'albite': 0.042821164921788765, 'anorthite': -0.11340057357209209, 'k_feldspar': -0.012427371476433649, 'NO3src': 0.0, 'denit': 0.3136966361376179, 'CaNa_exch': 0.15000767671431048, 'NaCa_exch': 0.0, 'MgNa_exch': 0.0, 'NaMg_exch': 0.038297745339411944}",denit,denitrification,NO3src,other,2103,development,0,,,0.00013721986491929634,0.00011719625716604509,-0.008588821914287047,3.939607701064194e-05
MF2103_P0_M2->MF2103_P2_M2,MF2103_P0_M2,MF2103_P2_M2,1.1162932309784956,0.41321832124968483,-0.35067674730473625,1.4542137809268512,-0.8978064577865184,0.15886422913873444,0.15904665226814196,-0.14759781572020272,0.00018242312940752736,True,8,5,"{'dolomite': 'lower', 'gypsum': 'lower', 'NO3src': 'lower', 'CaNa_exch': 'lower', 'MgNa_exch': 'lower'}","{'calcite': 0.0, 'dolomite': 0.0, 'gypsum': 0.0, 'albite': -0.0019764206822014017, 'anorthite': 0.20320383566443975, 'k_feldspar': 0.0, 'NO3src': 0.0, 'denit': 0.00653791655142025, 'CaNa_exch': 0.0, 'NaCa_exch': 0.013065361891901852, 'MgNa_exch': 0.0, 'NaMg_exch': 0.0491675262847622}",anorthite,silicate_exchange,anorthite,silicate_exchange,2103,development,0,,,0.02584303533305557,0.04114223279482638,-0.0009291753261876419,0.009571742082808896
MF2103_P0_M3->MF2103_P1_M3,MF2103_P0_M3,MF2103_P1_M3,0.6854446995330686,0.4388887213908265,-0.2456733445268191,0.6407494136750704,-0.4951530970198533,0.1854739313410364,0.21734142412485258,-0.1966693203663366,0.031867492783816176,True,9,6,"{'calcite': 'lower', 'dolomite': 'lower', 'gypsum': 'lower', 'NO3src': 'lower', 'NaCa_exch': 'lower', 'MgNa_exch': 'lower'}","{'calcite': 0.0, 'dolomite': 0.0, 'gypsum': 0.0, 'albite': -0.12084411837700514, 'anorthite': -0.03339515524020191, 'k_feldspar': -0.05368925582590563, 'NO3src': 0.0, 'denit': 0.29036909711362036, 'CaNa_exch': 0.07669510696018753, 'NaCa_exch': 0.0, 'MgNa_exch': 0.0, 'NaMg_exch': 0.013440212758565603}",denit,denitrification,NO3src,other,2103,development,0,,,0.0002860429939652189,0.00017573063159748726,-0.2741598620960968,0.00012171892063483585
MF2103_P0_M3->MF2103_P2_M3,MF2103_P0_M3,MF2103_P2_M3,1.0748373947227066,0.152661654117766,-1.7138760171218186,0.5097434666811076,-0.4119397467787971,0.16267699452584955,0.16562176166542536,-0.1532546456503024,0.00294476713957581,True,9,5,"{'calcite': 'lower', 'dolomite': 'lower', 'NO3src': 'lower', 'NaCa_exch': 'lower', 'MgNa_exch': 'lower'}","{'calcite': 0.0, 'dolomite': 0.0, 'gypsum': 0.0266272337195173, 'albite': -0.11076665554611888, 'anorthite': 0.17716155237784242, 'k_feldspar': -0.04338026635915262, 'NO3src': 0.0, 'denit': 0.23659693242655513, 'CaNa_exch': 0.009598237724423819, 'NaCa_exch': 0.0, 'MgNa_exch': 0.0, 'NaMg_exch': 0.05455582523451519}",denit,denitrification,anorthite,silicate_exchange,2103,development,0,,,0.010162374028501767,0.006478678893232659,-0.0011691937136098969,0.0032838756965117575
MF2103_P1_M0->MF2103_P1_M1,MF2103_P1_M0,MF2103_P1_M1,0.6756182089290439,0.999999,13.815509557935018,0.0012140393055550792,-0.0012133029557488456,0.1533363117537456,0.15512496833995537,-0.1442085358177393,0.0017886565862097747,True,9,7,"{'calcite': 'lower', 'dolomite': 'lower', 'gypsum': 'lower', 'NO3src': 'lower', 'NaCa_exch': 'lower', 'MgNa_exch': 'lower', 'NaMg_exch': 'lower'}","{'calcite': 0.0, 'dolomite': 0.0, 'gypsum': 0.0, 'albite': 0.018711117358322617, 'anorthite': -0.07944549388515786, 'k_feldspar': -0.006830583276808121, 'NO3src': 0.0, 'denit': 0.21711763162738376, 'CaNa_exch': 0.03613450204719169, 'NaCa_exch': 0.0, 'MgNa_exch': 0.0, 'NaMg_exch': 0.0}",denit,denitrification,NO3src,other,2103,development,1,denitrification,denitrification,0.7475377274951932,0.7412795989534284,-0.008047816169190196,0.7434520968534543
MF2103_P1_M0->MF2103_P2_M1,MF2103_P1_M0,MF2103_P2_M1,0.8154219704899722,0.999999,13.815509557935018,0.003650400401588131,-0.0036437538601562956,0.1569666403371182,0.15696664033273144,-0.145801614894162,-4.38676872605015e-12,True,9,6,"{'calcite': 'lower', 'dolomite': 'lower', 'gypsum': 'lower', 'CaNa_exch': 'lower', 'MgNa_exch': 'lower', 'NaMg_exch': 'lower'}","{'calcite': 0.0, 'dolomite': 0.0, 'gypsum': 0.0, 'albite': 0.007133170010431413, 'anorthite': 0.13225172140755037, 'k_feldspar': 0.035105647061545564, 'NO3src': 0.036023597538546885, 'denit': 0.01006845139395466, 'CaNa_exch': 0.0, 'NaCa_exch': 0.11089092846591436, 'MgNa_exch': 0.0, 'NaMg_exch': 0.0}",anorthite,silicate_exchange,anorthite,silicate_exchange,2103,development,0,,,0.7185771673307305,0.710667338236551,-0.01630856786181939,0.7149761495121222
MF2103_P1_M0->MF2103_P0_M1,MF2103_P1_M0,MF2103_P0_M1,0.915862088795923,0.999999,13.815509557935018,0.003528005823947648,-0.003521797010269347,0.16167556811161374,0.16221341325158997,-0.15032630185159543,0.0005378451399762341,True,9,5,"{'calcite': 'lower', 'dolomite': 'lower', 'gypsum': 'lower', 'CaNa_exch': 'lower', 'NaMg_exch': 'lower'}","{'calcite': 0.0, 'dolomite': 0.0, 'gypsum': 0.0, 'albite': -0.1773443240086501, 'anorthite': 0.2937805093947177, 'k_feldspar': -0.005367218735385519, 'NO3src': 0.030875046993246454, 'denit': 0.026550734783479083, 'CaNa_exch': 0.0, 'NaCa_exch': 0.11844508927201994, 'MgNa_exch': 0.035898059551821765, 'NaMg_exch': 0.0}",anorthite,silicate_exchange,anorthite,silicate_exchange,2103,development,0,,,0.6263888717494707,0.610532556108841,-0.0012455336836875285,0.6096326111147419
MF2103_P1_M0->MF2103_P1_M2,MF2103_P1_M0,MF2103_P1_M2,1.4210451664185377,0.999999,13.815509557935018,0.0005861569063884617,-0.000585985183530091,0.18672375106352837,0.25084262417164116,-0.2238174235486186,0.06411887310811279,True,9,7,"{'calcite': 'lower', 'dolomite': 'lower', 'gypsum': 'lower', 'NO3src': 'lower', 'CaNa_exch': 'lower', 'NaCa_exch': 'lower', 'NaMg_exch': 'lower'}","{'calcite': 0.0, 'dolomite': 0.0, 'gypsum': 0.0, 'albite': -0.03958245724593331, 'anorthite': -0.0047895571994950705, 'k_feldspar': 0.0, 'NO3src': 0.0, 'denit': 0.3131331813543456, 'CaNa_exch': 0.0, 'NaCa_exch': 0.0, 'MgNa_exch': 0.023241679726517892, 'NaMg_exch': 0.0}",denit,denitrification,NO3src,other,2103,development,0,,,0.0018044488800718617,0.0010625262492494343,-0.6786892046006698,0.0032721455903049813
MF2103_P1_M0->MF2103_P2_M2,MF2103_P1_M0,MF2103_P2_M2,1.4903581302443951,0.999999,13.815509557935018,0.0028417617837323598,-0.0028377316121010535,0.1631085380844975,0.16310853806109957,-0.15109619511581088,-2.339792248839956e-11,True,9,5,"{'calcite': 'lower', 'dolomite': 'lower', 'gypsum': 'lower', 'CaNa_exch': 'lower', 'NaMg_exch': 'lower'}","{'calcite': 0.0, 'dolomite': 0.0, 'gypsum': 0.0, 'albite': -0.09445313965898178, 'anorthite': 0.3222803694485038, 'k_feldspar': 0.01697195144003475, 'NO3src': 0.006976782174053417, 'denit': 0.004930483847938666, 'CaNa_exch': 0.0, 'NaCa_exch': 0.1727844658881182, 'MgNa_exch': 0.015481049851718939, 'NaMg_exch': 0.0}",anorthite,silicate_exchange,anorthite,silicate_exchange,2103,development,0,,,0.6094924162119377,0.5919510650773008,-0.4119397467787971,0.7411523422287188
MF2103_P1_M0->MF2103_P0_M2,MF2103_P1_M0,MF2103_P0_M2,1.5604974759990702,0.999999,13.815509557935018,0.001684450133837831,-0.0016830330388385335,0.15581154050679627,0.1558115405054658,-0.1448027297153933,-1.330463517135172e-12,True,9,5,"{'calcite': 'lower', 'dolomite': 'lower', 'gypsum': 'lower', 'CaNa_exch': 'lower', 'NaMg_exch': 'lower'}","{'calcite': 0.0, 'dolomite': 0.0, 'gypsum': 0.0, 'albite': -0.027411167431090344, 'anorthite': 0.02344868428036254, 'k_feldspar': 0.0008788142022634354, 'NO3src': 0.14451667533352885, 'denit': 0.12634542162503246, 'CaNa_exch': 0.0, 'NaCa_exch': 0.08714508157142767, 'MgNa_exch': 0.03628959984143288, 'NaMg_exch': 0.0}",NO3src,other,NO3src,other,2103,development,0,,,0.7369703518022476,0.7299686245148903,-0.0033637687873224794,0.7305188884261483
MF2103_P1_M0->MF2103_P1_M3,MF2103_P1_M0,MF2103_P1_M3,2.1629666702942774,0.999999,13.815509557935018,0.0014169939925212471,-0.0014159910039079223,0.190439470535827,0.26280015098928844,-0.2333315972687564,0.07236068045346145,True,9,5,"{'calcite': 'lower', 'dolomite': 'lower', 'gypsum': 'lower', 'NaCa_exch': 'lower', 'NaMg_exch': 'lower'}","{'calcite': 0.0, 'dolomite': 0.0, 'gypsum': 0.0, 'albite': -0.020824588239566517, 'anorthite': -0.08357753155695577, 'k_feldspar': 4.3172398292578075e-06, 'NO3src': 0.22932141050719185, 'denit': 0.5476586310358902, 'CaNa_exch': 0.0010440792362338036, 'NaCa_exch': 0.0, 'MgNa_exch': 0.02283956370998635, 'NaMg_exch': 0.0}",denit,denitrification,gypsum,sulfate_source,2103,development,0,,,0.000745861745026503,0.0004142938662980364,-0.024106111488828415,0.00043020881977940897
MF2103_P1_M0->MF2103_P2_M3,MF2103_P1_M0,MF2103_P2_M3,2.2052403656923207,0.999999,13.815509557935018,0.0018130450104944047,-0.0018114034282648522,0.171205696433128,0.17120569643096978,-0.158033727969033,-2.158218048720073e-12,True,9,6,"{'calcite': 'lower', 'dolomite': 'lower', 'gypsum': 'lower', 'CaNa_exch': 'lower', 'MgNa_exch': 'lower', 'NaMg_exch': 'lower'}","{'calcite': 0.0, 'dolomite': 0.0, 'gypsum': 0.0, 'albite': -0.056749088840318575, 'anorthite': 0.2361165934547095, 'k_feldspar': 0.016609232874173794, 'NO3src': 0.09441443201239261, 'denit': 0.3603302869097882, 'CaNa_exch': 0.0, 'NaCa_exch': 0.11880398763199075, 'MgNa_exch': 0.0, 'NaMg_exch': 0.0}",denit,denitrification,denit,denitrification,2103,development,0,,,0.4502151470774576,0.4211853029205315,-0.3793501818014232,0.5767783157632689
